Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District_of_Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming
20060303,1,0,4,3,4,0,0,0,0,10,5,0,2,5,2,1,2,1,1,0,0,1,0,0,1,5,1,0,2,0,3,0,5,2,0,6,1,0,2,0,2,0,8,6,0,0,2,3,1,1,1
20060304,6,0,6,2,9,1,0,0,0,16,1,2,0,4,1,1,0,1,4,1,1,0,1,0,7,5,2,1,1,0,2,4,4,3,0,2,3,3,4,0,0,1,2,9,1,1,6,5,0,2,1
20060305,1,0,1,1,10,1,2,1,0,19,3,0,2,8,7,0,2,0,5,0,3,1,0,3,3,3,0,1,0,0,2,4,2,3,0,4,2,0,5,1,5,0,2,20,0,0,1,0,1,6,1
20060306,2,0,2,2,15,3,2,0,0,6,7,1,1,4,0,1,2,1,5,0,1,1,1,1,1,2,0,0,1,0,0,3,2,5,0,3,4,0,4,0,5,1,0,3,2,0,1,2,2,2,0
20060307,3,0,1,1,7,1,1,0,0,5,4,0,1,4,0,1,1,1,2,0,0,0,3,1,3,1,0,1,0,1,2,0,0,1,0,6,2,1,5,1,1,0,2,10,0,0,5,2,2,3,0
20060308,3,1,3,2,7,3,0,0,0,9,5,0,0,2,0,2,0,3,2,1,0,0,3,0,1,2,1,0,0,0,1,1,1,5,0,1,3,1,2,1,1,0,1,3,2,0,1,2,2,3,1
20060309,5,0,1,0,8,1,0,0,0,13,2,0,0,1,2,0,0,3,2,2,2,1,1,1,2,9,0,1,0,0,0,1,1,1,0,1,0,2,3,0,2,0,3,9,1,0,5,0,2,1,0
20060310,4,0,3,0,16,1,0,1,0,19,8,2,2,2,3,0,0,1,2,0,3,1,2,0,4,3,0,1,1,0,3,0,1,6,0,1,4,0,2,0,2,0,6,9,1,0,3,1,1,2,0
20060311,4,0,4,1,11,2,1,1,0,18,4,0,0,7,3,2,5,2,2,0,2,2,3,1,6,6,1,1,1,0,6,1,5,3,0,4,2,3,8,1,8,0,5,15,0,0,5,0,2,3,0
20060312,1,0,3,2,11,2,0,0,0,11,5,0,0,2,2,2,2,0,4,1,2,1,1,1,3,2,0,2,0,0,3,0,1,8,0,4,1,1,1,0,2,1,5,9,0,1,0,2,4,5,0
20060313,1,0,0,0,11,1,1,0,0,6,5,1,0,3,0,0,0,0,1,0,2,2,0,0,0,2,0,1,1,0,1,0,0,2,0,4,1,2,2,0,3,0,0,4,0,0,1,3,1,3,0
20060314,3,1,6,2,6,0,0,0,0,4,4,0,1,2,2,2,1,1,1,2,4,2,1,1,2,1,1,0,3,1,1,1,2,1,1,3,1,0,0,0,0,0,4,9,0,1,0,0,1,2,0
20060315,4,0,1,4,5,0,1,0,0,7,4,0,0,0,3,1,1,0,2,0,1,2,0,1,4,1,0,1,1,0,1,2,2,4,0,2,3,0,3,0,3,0,3,3,1,0,0,2,0,1,0
20060316,4,0,2,1,11,0,0,0,0,6,2,1,0,1,1,0,2,2,3,0,0,0,3,1,1,1,0,0,0,0,0,1,4,2,0,4,2,1,3,0,2,0,2,9,0,0,0,0,0,0,0
20060317,6,0,6,0,11,1,1,0,0,12,4,0,0,3,0,1,0,2,3,1,1,5,2,3,3,5,0,0,1,0,2,3,2,5,0,3,2,1,4,0,2,0,2,10,0,0,2,4,0,1,0
20060318,2,0,3,1,11,1,1,0,0,10,4,0,0,5,2,2,0,1,2,0,1,1,3,1,3,1,0,1,0,1,0,0,5,6,0,2,2,4,6,1,3,0,0,12,0,2,4,0,0,1,1
20060319,7,0,4,0,10,3,0,1,0,15,5,1,0,5,2,1,1,7,1,1,1,0,3,1,4,3,0,2,1,0,3,2,3,5,0,3,0,0,3,0,1,0,3,14,1,1,4,2,0,2,0
20060320,3,0,4,1,10,0,0,0,0,5,3,0,0,4,0,1,0,1,2,0,1,0,3,0,1,2,0,2,2,0,1,2,3,3,0,3,1,1,0,0,0,0,4,4,1,0,0,0,1,1,1
20060321,2,0,1,1,8,1,0,1,0,10,1,0,0,1,2,1,1,3,0,1,1,0,2,1,3,1,0,1,2,0,3,1,4,2,0,1,0,1,5,0,3,0,3,6,0,0,1,0,0,0,0
20060322,1,0,4,1,8,0,1,1,0,10,4,1,0,3,1,0,2,1,2,1,1,1,2,0,2,2,1,0,2,0,2,5,0,1,0,1,1,0,3,0,2,0,3,10,1,0,1,0,2,1,1
20060323,2,0,4,1,7,0,3,0,0,7,2,0,0,1,0,0,2,4,0,1,2,2,4,1,1,2,1,0,1,0,3,1,3,6,0,1,2,1,1,0,0,1,2,7,1,0,3,0,2,0,0
20060324,3,0,4,1,10,1,2,1,0,6,3,1,1,6,3,0,0,0,3,0,0,1,3,0,2,2,1,0,0,1,0,1,2,6,0,3,3,1,5,0,1,0,2,9,1,1,1,2,2,2,0
20060325,3,0,4,1,16,3,0,0,0,8,6,1,0,1,2,1,1,3,4,0,2,3,3,1,2,2,0,0,2,0,3,3,3,2,0,1,1,1,5,0,3,0,9,12,1,2,3,6,1,3,1
20060326,3,0,7,1,10,0,2,0,0,16,2,0,0,1,4,0,0,2,3,0,1,2,5,0,1,4,1,1,1,1,2,2,2,4,0,4,2,0,4,1,5,0,2,5,0,0,1,1,1,3,3
20060327,1,1,4,2,6,0,0,0,0,12,3,3,0,2,1,1,0,0,3,0,3,2,1,0,7,2,0,0,0,0,2,0,1,0,0,1,1,0,3,0,1,0,0,15,3,0,3,0,1,3,0
20060328,4,0,1,0,9,0,1,2,0,4,1,1,0,1,2,2,1,3,3,0,1,1,1,0,2,1,0,0,0,1,5,1,2,5,0,2,1,1,1,0,0,0,1,8,1,1,2,2,1,0,0
20060329,1,0,1,2,8,0,0,1,1,10,1,1,1,2,0,0,0,3,3,0,2,0,0,5,1,0,0,1,0,1,2,1,5,2,0,2,1,1,2,0,1,0,0,9,0,0,2,0,1,1,1
20060330,3,0,1,1,8,2,1,0,0,5,6,0,1,5,2,0,1,2,0,0,1,1,2,1,0,0,0,0,4,0,2,1,2,5,0,8,1,1,6,1,2,2,3,5,0,0,0,1,1,0,0
20060331,2,0,3,1,11,2,0,1,0,6,3,0,0,6,2,0,0,1,0,1,3,1,1,2,3,4,0,1,2,1,2,2,4,8,0,4,1,1,5,0,2,0,4,14,1,0,3,0,3,1,1
20060401,3,2,2,1,12,2,3,0,0,13,13,1,0,1,0,1,1,2,1,0,0,2,1,0,4,5,1,1,1,0,2,0,3,5,0,2,1,0,3,0,8,1,2,13,0,0,7,2,1,3,0
20060402,2,0,4,0,16,2,1,1,0,12,4,0,0,3,1,2,2,6,6,0,1,1,1,3,0,2,0,0,1,0,3,1,1,3,0,3,3,0,6,0,5,1,3,9,1,0,3,3,2,1,0
20060403,3,0,5,0,11,1,0,0,0,7,3,0,1,2,2,0,2,1,4,0,0,1,2,1,5,2,1,1,0,0,3,1,2,6,1,0,4,2,0,0,2,0,1,5,1,0,1,1,0,1,1
20060404,2,0,3,2,8,2,1,1,0,9,6,0,1,1,1,0,1,0,1,1,1,0,2,0,2,1,0,0,0,1,5,3,2,3,0,2,2,1,4,0,5,0,3,5,0,0,4,3,2,1,0
20060405,4,0,4,5,4,2,1,0,0,7,6,1,2,3,0,0,2,3,0,1,2,0,4,1,1,2,0,0,0,0,1,0,1,6,0,1,2,2,3,0,1,1,3,15,0,0,1,1,0,3,0
20060406,3,0,0,2,8,1,0,0,0,9,10,0,1,1,1,1,0,1,4,0,2,1,0,2,6,2,0,1,0,0,2,1,3,4,0,2,1,0,2,1,5,0,2,9,1,0,0,0,0,0,1
20060407,4,0,5,2,7,3,0,1,0,6,8,0,1,3,1,0,0,2,4,0,3,1,0,1,2,1,0,0,2,0,4,2,1,4,0,5,0,0,3,0,3,0,5,11,0,0,3,1,2,1,0
20060408,5,0,4,1,14,4,1,2,0,11,4,1,2,5,2,2,4,2,2,0,2,3,4,2,2,1,1,3,0,0,0,2,6,3,0,3,3,1,8,0,3,3,2,11,0,0,0,0,1,1,0
20060409,2,0,5,0,8,2,2,0,1,9,9,2,0,3,3,1,1,2,9,0,1,1,5,2,2,0,1,0,2,0,2,2,6,3,0,7,1,2,3,0,3,1,2,6,0,0,3,2,1,2,1
20060410,2,0,5,3,8,1,2,0,0,4,5,1,0,2,2,2,2,3,2,0,1,1,3,1,1,2,0,1,0,0,0,0,2,5,0,3,2,1,7,0,1,0,2,8,1,0,2,1,0,1,1
20060411,3,0,3,3,7,0,2,0,0,9,4,0,1,4,2,1,0,1,0,1,4,0,1,0,5,1,0,1,0,0,3,1,3,2,0,4,2,0,3,0,8,1,3,5,0,0,2,0,0,0,0
20060412,1,0,3,1,10,1,0,0,0,9,3,0,3,4,1,4,0,4,1,0,0,2,0,1,1,3,0,1,0,0,0,1,1,4,0,5,0,0,3,0,4,0,2,10,2,0,4,0,0,1,1
20060413,7,0,2,4,2,2,1,0,0,7,5,0,1,2,1,1,1,4,4,0,0,0,3,1,2,2,0,1,1,1,1,2,1,3,0,6,2,0,6,0,1,0,4,3,1,2,2,0,0,2,0
20060414,4,0,5,2,11,0,1,2,0,10,7,0,1,3,1,4,4,5,1,0,0,0,2,0,5,1,1,2,1,0,3,0,2,2,0,1,1,1,3,1,5,0,3,12,0,0,2,3,2,1,1
20060415,5,0,3,0,13,1,1,0,1,6,7,0,0,6,3,2,0,6,2,0,1,1,2,2,5,7,0,0,2,1,3,2,6,8,0,0,3,1,10,2,4,1,9,13,0,0,4,2,1,2,0
20060416,4,0,2,3,9,0,5,1,0,19,6,0,0,1,3,2,1,0,2,1,4,1,2,2,7,3,2,1,0,0,1,1,3,3,2,2,2,1,1,1,1,0,0,17,3,0,3,0,2,3,0
20060417,4,0,5,2,11,2,2,0,0,7,3,0,0,2,0,1,0,3,2,1,6,1,3,2,3,5,3,1,2,0,2,0,1,5,0,2,1,1,1,0,3,0,3,3,0,0,1,0,3,3,0
20060418,3,0,2,2,5,1,2,0,0,5,4,0,0,3,1,1,1,3,0,1,1,1,2,1,2,2,2,0,0,1,0,1,3,2,1,1,2,0,6,0,2,0,2,3,0,0,3,1,1,1,0
20060419,3,0,3,0,10,0,1,2,1,7,4,0,0,2,1,1,1,1,3,1,1,0,0,1,2,1,0,3,2,0,1,1,4,4,0,3,1,1,4,0,2,1,3,9,0,0,4,1,0,1,0
20060420,2,0,3,2,6,0,3,0,1,8,5,0,1,1,2,0,0,1,8,0,1,0,2,1,1,1,0,1,3,0,2,2,4,2,0,2,3,1,4,1,1,1,5,6,0,0,2,2,0,2,1
20060421,4,0,5,2,9,2,0,0,0,13,3,0,2,1,4,0,1,2,0,2,2,3,5,0,2,0,1,0,0,0,0,4,5,6,1,4,4,0,6,0,5,0,0,15,1,1,1,2,0,2,0
20060422,1,0,5,5,10,2,2,0,0,8,12,1,0,5,1,0,1,2,6,0,1,2,4,0,2,3,0,0,1,0,3,1,4,7,0,9,1,0,1,0,6,0,6,13,0,0,2,2,0,2,0
20060423,5,0,3,2,11,1,1,0,0,15,4,1,0,5,3,0,2,0,2,1,2,1,4,1,3,4,2,2,1,0,2,1,3,5,1,4,5,0,3,1,2,1,2,12,1,0,2,2,0,3,0
20060424,3,0,2,0,5,0,0,0,1,7,7,1,0,2,1,0,0,0,3,1,0,1,1,3,1,1,0,0,0,0,2,3,4,3,0,0,2,2,3,0,2,0,2,7,1,0,0,0,0,2,0
20060425,2,0,6,1,5,0,1,0,0,5,2,1,0,2,1,2,0,3,4,0,4,0,1,0,2,3,0,0,0,0,0,1,2,5,1,4,0,1,1,0,5,0,3,4,0,0,3,0,0,0,0
20060426,3,0,4,2,12,0,1,0,0,4,4,0,0,3,2,2,1,1,2,0,1,0,2,0,0,2,0,1,3,0,1,0,2,1,0,4,3,1,1,0,2,0,1,5,0,1,2,0,0,0,0
20060427,1,0,2,3,13,0,0,0,1,7,5,1,1,5,1,1,0,1,2,1,1,0,3,1,0,2,0,1,2,0,1,0,2,3,0,3,1,0,1,0,1,0,2,4,0,0,1,2,3,1,1
20060428,5,0,5,3,13,1,0,1,0,11,2,0,2,4,2,2,3,4,1,2,1,2,1,2,4,4,0,2,0,0,4,0,2,7,0,2,3,0,1,0,2,0,3,6,0,0,4,4,1,2,2
20060429,6,1,8,1,14,0,1,0,0,15,6,0,2,6,3,2,2,3,1,0,1,2,6,2,4,1,2,0,1,0,2,2,2,10,0,1,3,3,3,0,4,0,5,6,1,0,4,2,2,1,0
20060430,4,0,5,5,14,1,1,0,0,7,2,1,1,1,2,0,2,0,5,1,0,1,3,1,1,2,0,0,3,0,6,1,4,2,1,4,1,1,7,0,2,0,6,10,0,0,5,3,2,2,0
20060501,2,0,3,2,9,2,1,0,0,3,2,0,1,0,2,0,3,2,2,0,2,0,1,1,2,0,1,0,0,0,0,2,3,1,0,3,1,0,8,0,3,0,1,8,1,0,4,1,2,2,0
20060502,1,0,1,0,7,1,1,1,0,6,3,0,1,0,0,1,1,2,1,0,1,0,5,2,3,3,0,0,0,0,5,2,4,5,0,2,0,0,4,0,1,0,2,8,1,0,1,2,2,1,1
20060503,4,0,4,0,7,2,0,0,0,8,5,0,1,1,1,1,1,2,4,1,1,1,1,1,4,1,0,1,1,1,4,2,2,5,0,2,0,0,5,0,0,0,1,8,1,1,1,2,0,0,1
20060504,2,1,2,3,10,3,1,0,0,10,3,1,0,2,2,3,2,1,3,0,4,0,3,0,1,5,0,2,1,0,2,0,6,7,1,1,1,1,4,1,3,1,5,8,1,0,4,1,1,0,0
20060505,7,0,6,0,10,1,0,1,0,12,5,0,1,2,8,1,2,1,2,2,5,3,1,0,2,1,0,1,2,0,2,2,0,1,0,7,0,2,7,0,5,0,0,13,0,1,1,0,0,1,0
20060506,3,0,8,2,14,1,1,0,0,10,6,1,0,3,2,1,1,3,1,0,3,2,3,5,4,3,3,2,2,0,4,1,8,8,1,6,2,0,3,0,5,2,4,6,0,0,1,3,1,6,0
20060507,3,0,6,3,15,0,1,0,0,14,4,0,0,8,2,0,1,3,1,0,3,2,5,2,2,0,0,0,0,0,1,4,2,2,0,2,3,1,6,0,6,0,1,8,0,0,3,0,2,9,0
20060508,1,0,5,2,5,1,0,0,0,9,3,0,1,2,3,3,0,0,2,0,2,1,2,2,6,0,0,0,1,0,0,1,2,1,1,2,0,3,0,0,2,0,4,6,2,0,1,1,1,1,0
20060509,1,0,2,1,3,2,0,0,0,5,1,0,1,2,1,2,0,1,3,0,1,0,2,0,1,1,1,0,0,0,2,2,3,4,0,4,2,2,3,0,2,2,3,4,1,2,1,0,1,2,0
20060510,3,0,2,1,8,0,0,1,0,10,3,0,0,1,3,1,3,4,2,0,0,0,3,0,2,3,0,1,1,0,2,3,2,4,1,2,1,1,1,0,2,0,2,11,0,0,1,1,0,2,2
20060511,1,1,4,2,11,0,1,0,0,10,6,0,0,2,1,0,1,2,2,0,1,1,5,0,0,2,0,0,2,0,1,1,3,2,0,3,6,1,2,0,3,1,2,7,0,1,2,0,1,3,1
20060512,1,0,2,2,22,1,1,2,0,11,5,0,1,5,2,0,2,5,5,0,3,3,3,0,1,4,1,0,0,0,2,0,1,7,0,3,1,1,5,1,4,1,4,9,0,0,2,1,0,5,1
20060513,2,0,3,3,18,3,1,0,0,11,6,2,1,3,1,0,2,5,7,1,0,0,2,4,3,4,3,0,3,1,2,2,6,9,0,1,2,0,8,1,7,1,2,10,1,0,2,4,1,4,0
20060514,2,1,2,2,14,1,1,0,0,8,2,0,1,2,4,1,2,2,2,0,0,1,0,1,4,5,1,2,1,0,5,2,5,4,0,1,3,2,4,0,2,0,0,7,1,1,1,4,0,0,1
20060515,0,1,1,1,14,1,1,0,0,8,6,0,1,3,2,1,0,1,1,0,0,0,2,2,4,2,3,0,1,0,2,1,1,7,0,4,5,4,3,0,2,2,4,12,0,1,0,3,1,1,0
20060516,4,0,5,5,10,0,1,1,0,4,6,0,0,1,2,1,4,2,1,1,0,1,0,2,2,1,0,0,1,0,0,0,3,2,2,4,2,1,3,0,4,1,7,9,0,1,3,3,1,1,0
20060517,2,0,1,2,10,0,1,0,0,6,4,0,0,2,4,1,1,4,3,0,4,2,2,0,0,0,1,0,0,0,3,0,4,6,0,2,1,1,3,0,2,0,1,11,0,0,1,1,2,1,0
20060518,2,0,1,1,10,0,1,0,0,8,1,0,3,2,2,3,1,3,1,0,1,0,2,1,1,4,0,0,1,0,2,0,6,2,0,5,1,2,3,1,2,0,3,14,0,1,1,1,1,0,1
20060519,5,1,3,3,13,3,0,0,0,7,2,0,0,5,3,1,2,2,3,2,3,2,1,1,1,6,0,1,3,1,3,2,1,4,1,1,2,0,4,0,6,0,4,8,0,0,4,0,1,0,0
20060520,6,1,2,1,19,2,0,0,0,11,10,0,0,7,4,1,4,5,5,2,2,2,1,2,2,6,0,2,2,0,2,0,2,4,1,4,1,1,4,0,1,1,4,7,2,1,5,1,2,3,0
20060521,2,0,6,4,14,1,0,1,0,15,8,1,0,5,7,0,1,3,3,1,0,0,1,1,2,4,0,1,1,0,2,2,2,5,0,3,6,1,4,0,4,1,5,14,0,0,4,2,3,1,0
20060522,1,0,4,1,3,4,0,0,0,7,2,2,0,1,5,1,1,3,4,0,1,1,2,1,1,2,2,1,0,0,0,0,6,0,0,2,4,3,1,0,4,1,4,6,0,1,4,0,2,1,0
20060523,1,0,2,2,10,3,1,1,0,8,2,0,1,5,1,0,1,4,2,0,1,0,1,1,3,5,1,1,1,0,3,2,2,3,0,0,4,2,5,0,0,0,3,3,0,0,2,2,2,1,0
20060524,0,0,5,1,7,5,0,0,0,11,5,0,0,2,4,0,0,5,2,2,1,0,2,2,1,2,1,0,1,0,1,1,4,2,2,4,1,0,3,0,4,0,4,6,0,0,1,1,2,1,0
20060525,3,0,3,1,10,2,0,0,0,14,4,0,0,2,1,2,2,2,5,0,2,1,2,1,0,2,1,0,1,2,0,0,2,2,0,0,0,0,1,0,6,0,1,5,0,1,4,0,0,1,1
20060526,4,0,5,4,11,2,2,2,0,13,7,1,0,6,4,2,0,3,4,0,3,0,2,2,2,3,0,1,2,0,3,1,4,2,1,3,2,1,7,0,6,1,5,10,0,0,2,2,3,1,0
20060527,5,0,3,2,12,4,2,0,0,14,1,0,2,6,2,1,4,4,3,1,3,0,4,0,4,4,0,0,2,0,2,4,3,6,0,3,1,1,1,0,3,0,5,9,1,0,4,0,2,1,0
20060528,2,0,4,0,8,4,4,0,0,19,4,1,1,5,4,0,1,3,1,0,2,2,6,0,1,5,0,0,1,1,8,1,2,4,0,5,3,0,5,1,2,1,4,13,1,1,1,2,5,1,0
20060529,2,0,5,1,8,3,1,1,0,5,6,0,1,7,3,1,0,5,2,0,2,2,5,2,3,3,0,0,0,0,2,1,5,6,2,4,5,2,4,1,3,0,3,9,0,0,3,1,1,3,0
20060530,4,1,0,3,6,0,2,0,0,5,1,2,0,1,3,0,1,3,3,1,2,1,2,1,1,2,0,1,1,0,1,0,1,3,1,0,1,3,3,0,3,0,1,7,0,0,3,0,1,4,1
20060531,1,0,4,1,12,1,2,0,0,8,2,0,0,1,4,1,0,3,2,0,2,0,4,2,1,2,0,1,2,0,1,1,0,5,1,2,1,2,2,0,6,1,4,9,1,0,1,6,1,0,0
20060601,4,0,1,3,9,2,1,0,0,3,5,0,0,2,4,2,1,3,1,1,1,3,0,1,0,2,0,0,0,0,1,2,5,1,0,2,3,0,4,0,0,0,3,6,0,0,1,2,1,2,0
20060602,0,0,7,2,9,3,0,0,0,8,3,0,0,3,1,3,2,1,4,1,0,2,3,1,1,3,0,1,1,0,0,1,2,3,0,0,5,0,2,0,1,0,5,7,0,0,1,3,1,2,1
20060603,5,0,2,8,16,1,2,0,0,16,4,0,1,5,5,2,2,3,4,0,2,0,2,1,3,3,0,0,1,0,0,4,3,8,0,0,2,0,3,0,2,0,7,18,2,0,4,2,2,3,0
20060604,0,1,3,2,11,2,1,0,0,12,4,0,0,2,2,1,1,0,3,0,2,2,7,3,0,3,1,0,1,0,2,3,3,9,0,2,2,1,5,1,3,1,1,14,1,0,2,0,0,3,0
20060605,5,1,3,2,6,2,0,1,0,5,6,1,2,4,2,2,0,4,1,2,2,1,2,3,2,4,0,1,1,0,1,1,2,1,0,3,2,0,6,0,4,1,1,9,0,0,2,3,2,0,1
20060606,5,1,5,0,11,0,2,0,0,4,1,0,1,5,0,0,0,1,1,0,3,1,0,2,0,1,1,1,3,0,2,1,9,0,0,3,1,4,4,0,2,0,2,5,3,0,1,2,1,1,0
20060607,1,0,2,1,14,4,1,0,0,7,8,2,0,0,4,3,1,4,0,1,0,0,3,0,0,0,1,2,0,0,0,0,2,0,0,2,2,1,3,0,4,0,2,7,0,0,4,1,1,3,2
20060608,2,0,4,1,4,2,0,2,1,8,8,1,1,3,3,1,1,2,0,2,3,0,1,2,1,3,0,1,1,1,2,0,3,3,1,8,6,0,2,1,2,0,3,6,1,0,4,4,2,2,1
20060609,3,1,2,0,13,1,2,0,0,7,3,0,0,4,1,0,1,4,1,2,0,0,2,2,1,5,0,1,1,1,2,0,4,4,0,6,4,1,7,1,3,0,6,9,0,0,3,2,2,3,0
20060610,4,1,6,1,12,2,0,0,0,11,8,0,1,5,2,0,4,6,2,0,3,2,6,2,7,4,1,0,1,0,0,2,6,13,0,4,2,2,7,0,3,0,6,10,2,1,9,3,0,5,0
20060611,8,0,0,2,16,3,0,0,0,12,4,0,0,2,3,0,2,5,3,0,2,0,3,0,1,1,0,0,1,2,0,2,8,9,0,5,7,2,5,0,3,0,5,15,1,0,3,1,0,1,0
20060612,3,0,3,1,8,0,2,1,0,4,1,1,0,3,1,1,0,0,1,0,2,0,5,0,2,2,0,1,2,1,0,0,4,2,0,2,1,1,1,1,4,0,3,7,1,2,1,2,0,0,1
20060613,3,0,3,6,7,2,3,0,0,6,3,1,1,3,3,2,2,1,4,0,0,1,2,1,1,3,1,1,1,1,1,1,4,2,1,3,4,1,0,0,1,1,2,8,0,0,5,0,1,0,1
20060614,2,0,5,3,12,2,0,0,0,7,3,1,0,5,5,1,0,2,0,0,2,0,2,0,3,5,1,2,1,0,1,2,9,2,0,6,1,1,6,0,2,1,3,5,1,0,3,2,0,1,0
20060615,5,0,2,2,6,5,3,0,0,6,4,0,1,3,3,0,1,1,4,0,2,1,4,1,6,5,4,1,1,0,5,0,5,2,0,3,2,0,3,0,3,0,7,10,1,0,0,1,0,2,2
20060616,2,0,2,3,13,4,0,0,1,9,7,1,2,9,2,0,1,2,1,1,0,1,5,3,6,6,1,0,2,2,8,1,2,6,0,0,0,2,5,0,2,0,2,13,1,1,3,2,0,1,0
20060617,0,0,2,4,16,1,1,1,0,8,5,2,1,5,5,2,1,2,5,1,5,1,5,2,6,3,1,0,2,1,0,2,8,3,0,6,1,3,6,0,3,2,9,13,2,0,1,2,3,3,1
20060618,4,0,3,2,11,2,1,1,0,11,7,1,1,8,2,1,2,5,3,1,1,2,3,1,2,2,2,1,2,1,2,2,7,4,0,3,2,0,3,1,1,0,5,10,0,0,4,1,0,3,0
20060619,4,0,0,3,7,2,2,0,0,13,4,1,2,1,4,1,1,2,5,0,2,1,4,2,1,5,1,1,2,0,2,1,3,4,0,2,0,0,5,0,0,2,2,8,0,1,3,0,0,4,1
20060620,1,0,1,2,11,1,0,0,0,3,6,0,0,3,0,0,0,5,2,0,0,1,3,1,3,6,1,0,3,0,2,4,4,4,0,2,1,1,6,0,4,0,5,6,2,0,1,1,0,1,0
20060621,3,1,3,2,8,0,1,1,0,9,2,0,0,1,2,0,2,2,4,0,2,1,4,0,0,2,2,0,0,1,0,0,6,3,1,1,1,1,6,0,3,0,4,7,0,1,2,0,0,2,0
20060622,2,0,4,1,6,2,0,0,0,8,2,0,0,1,1,3,1,2,0,0,3,1,4,1,1,1,1,1,0,0,1,0,4,5,0,1,1,0,1,0,1,0,2,6,0,0,2,1,1,0,0
20060623,6,0,2,3,12,1,0,0,0,12,5,0,1,5,3,5,2,2,5,1,1,1,3,3,4,3,1,1,1,0,0,3,6,9,0,4,1,0,3,0,4,0,3,6,0,0,3,0,4,2,2
20060624,5,1,2,1,14,2,0,0,0,13,6,0,3,8,3,2,1,1,1,0,1,0,5,1,3,7,0,0,0,0,1,1,5,5,2,11,1,2,2,0,3,2,2,10,2,0,2,1,2,3,0
20060625,4,0,3,5,18,2,1,0,0,5,4,0,0,4,1,0,1,3,1,0,1,1,5,0,4,5,2,1,2,1,2,2,5,5,0,4,1,2,2,0,1,2,6,12,0,0,3,3,0,3,0
20060626,6,0,2,0,12,2,1,2,0,12,4,1,1,1,2,0,0,5,4,1,1,1,3,0,2,1,0,1,1,0,0,0,7,4,0,3,1,2,3,0,3,0,0,6,2,0,0,0,1,0,0
20060627,1,0,4,1,12,1,0,0,0,7,2,0,2,1,2,0,1,3,1,0,1,0,2,0,6,3,0,0,0,0,3,1,3,4,0,1,0,0,5,0,1,0,1,7,1,2,7,2,2,1,0
20060628,2,0,4,2,9,2,0,0,0,5,3,0,1,3,1,0,2,1,0,2,0,1,3,3,1,5,1,0,1,1,2,0,6,3,0,6,1,1,4,0,3,0,4,5,0,0,1,2,1,3,2
20060629,2,0,4,0,21,2,3,0,0,9,3,0,0,3,6,0,3,6,3,2,0,1,6,1,4,4,1,1,1,1,0,1,4,4,0,5,2,1,3,0,2,0,3,8,1,1,2,1,1,3,0
20060630,4,0,3,1,9,0,0,0,0,8,10,0,1,3,4,2,2,2,3,1,1,1,3,3,6,1,1,0,1,0,0,2,3,6,0,3,5,3,5,0,4,0,4,12,0,0,1,3,0,1,0
20060701,4,0,4,3,8,3,2,3,0,10,6,0,2,4,3,0,2,3,3,1,2,1,0,2,2,3,5,2,1,0,5,0,7,2,0,9,3,3,2,1,4,2,3,7,0,0,6,2,3,2,2
20060702,3,0,7,2,13,2,2,0,0,11,6,1,0,7,5,5,1,6,2,0,1,3,3,1,3,1,0,0,0,0,4,2,7,7,0,4,5,3,0,0,5,0,3,9,3,0,2,4,0,4,0
20060703,2,0,6,2,10,2,1,0,0,7,2,0,3,6,2,0,0,2,3,0,3,0,4,1,1,5,2,1,0,0,2,1,8,5,0,3,2,1,3,0,2,0,2,6,0,0,5,4,0,1,0
20060704,7,0,4,4,14,3,2,0,0,11,8,0,0,3,1,1,1,5,3,0,2,1,6,1,4,3,3,1,2,0,2,4,1,4,0,1,0,0,2,0,5,1,2,12,0,0,3,2,2,5,2
20060705,1,0,2,3,15,2,0,0,0,7,3,1,0,2,1,0,1,8,3,0,2,0,3,2,6,1,0,1,0,0,3,4,7,2,0,2,4,0,4,0,2,0,3,10,1,0,5,1,1,3,1
20060706,2,0,3,0,10,1,0,0,0,6,6,0,0,6,2,2,0,3,2,1,2,1,2,2,1,0,0,0,0,1,1,0,5,1,0,3,0,0,2,0,4,0,9,4,2,0,1,1,0,0,0
20060707,3,0,2,6,11,1,2,0,0,9,1,0,0,2,3,1,2,1,1,0,1,1,2,6,3,0,1,0,1,0,2,2,4,3,1,3,1,1,2,0,1,2,5,9,1,0,3,1,2,2,0
20060708,3,0,6,2,16,3,1,3,0,8,3,0,3,4,4,4,1,3,3,0,4,0,1,1,2,1,1,2,1,0,4,1,2,5,0,7,1,3,3,0,6,3,3,9,0,0,3,1,0,3,0
20060709,5,1,6,2,9,1,0,1,0,6,2,0,1,5,1,3,2,3,1,0,5,3,2,2,1,1,1,2,1,0,3,2,4,2,0,2,2,2,8,0,1,2,4,11,0,1,0,3,1,3,1
